Global_Time,Vehicle_ID,Lane_ID,Global_X,Global_Y,v_Vel,v_Acc,yaw,v_Length,v_Width,v_Height,CAV,Detected,Local_Y
20,613.0,4.0,-2.208,37.578,19.035085898569264,-0.5522531817043159,0.238,3.806,1.97,1.475,0.0,0.0,355.34959030070155
21,613.0,4.0,16.561,37.654,18.606082272755543,-0.3507523593990811,0.195,3.806,1.97,1.475,0.0,0.0,374.118675100483
22,613.0,4.0,35.004,37.726,18.3335811797711,-0.19099982947147964,0.187,3.806,1.97,1.475,0.0,0.0,392.56175484621264
23,613.0,4.0,53.228,37.8,18.224082613812584,-0.1094985659585177,0.301,3.806,1.97,1.475,0.0,0.0,410.7858374600252
6,614.0,1.0,-352.204,26.49,30.279013054650118,-0.5774948074244328,-0.296,3.866,1.905,1.878,0.0,0.0,5.339086135865397
7,614.0,1.0,-321.925,26.52,29.701518247225685,-0.8602442209102605,0.0,3.866,1.905,1.878,0.0,0.0,35.618099190515515
8,614.0,1.0,-292.801,26.557,28.558524612829597,-1.1262469900452956,0.1,3.866,1.905,1.878,0.0,0.0,64.74212263031677
9,614.0,1.0,-264.808,26.595,27.449024267135094,-1.0785007074413446,0.148,3.866,1.905,1.878,0.0,0.0,92.73514841617471
10,614.0,1.0,-237.903,26.63,26.401523197946908,-0.8812502154111002,0.0,3.866,1.905,1.878,0.0,0.0,119.64017116458696
11,614.0,1.0,-212.005,26.665,25.686523836312894,-0.5374995201094812,0.148,3.866,1.905,1.878,0.0,0.0,145.53819481206853
12,614.0,1.0,-186.53,26.7,25.326524157727945,-0.41650129848788353,0.0,3.866,1.905,1.878,0.0,0.0,171.01321883721275
13,614.0,1.0,-161.352,26.735,24.853521239337127,-0.598752137979865,0.148,3.866,1.905,1.878,0.0,0.0,196.19124312752442
14,614.0,1.0,-136.823,26.765,24.129019881768215,-0.778748970647321,0.148,3.866,1.905,1.878,0.0,0.0,220.720261315887
15,614.0,1.0,-113.094,26.797,23.296023298042485,-0.8614988967664985,0.075,3.866,1.905,1.878,0.0,0.0,244.44928289106085
16,614.0,1.0,-90.231,26.831,22.40602208823522,-0.9404998284420998,0.08,3.866,1.905,1.878,0.0,0.0,267.31230791197197
17,614.0,1.0,-68.282,26.86,21.415023641158285,-1.0107317259713895,0.012,3.866,1.905,1.878,0.0,0.0,289.2613270675313
18,614.0,1.0,-47.401,26.895,20.38455863629244,-0.9534680802379683,0.152,3.866,1.905,1.878,0.0,0.0,310.14235519428854
19,614.0,1.0,-27.513,26.975,19.50808748068235,-0.7824876089380552,0.148,3.866,1.905,1.878,0.0,0.0,330.03044434011616
20,614.0,1.0,-8.385,27.052,18.81958341841633,-0.6332524412470519,0.235,3.866,1.905,1.878,0.0,0.0,349.15853015565324
21,614.0,1.0,10.126,27.125,18.241582598188245,-0.5397511884478661,0.154,3.866,1.905,1.878,0.0,0.0,367.6696111769488
22,614.0,1.0,28.098,27.2,17.740081041520597,-0.4685015861307136,0.296,3.866,1.905,1.878,0.0,0.0,385.6416953520297
23,614.0,1.0,45.606,27.27,17.304579425926818,-0.31950004881362304,0.285,3.866,1.905,1.878,0.0,0.0,403.14977325999
24,614.0,1.0,62.707,27.342,17.10108094389335,-0.2034984820334671,0.237,3.866,1.905,1.878,0.0,0.0,420.25085420388336
8,619.0,1.0,-338.078,26.495,30.928032519377044,-0.41950296615666716,0.151,3.806,1.97,1.475,0.0,0.0,19.465080205285236
9,619.0,1.0,-307.15,26.54,30.508529553220377,-0.6967540549002322,0.006,3.806,1.97,1.475,0.0,0.0,50.39311272466228
10,619.0,1.0,-277.061,26.58,29.53452440957658,-1.0352524164030186,0.0,3.806,1.97,1.475,0.0,0.0,80.48213931172599
11,619.0,1.0,-248.081,26.616,28.43802472041434,-1.0174997596949904,0.115,3.806,1.97,1.475,0.0,0.0,109.46216154381544
12,619.0,1.0,-220.185,26.655,27.4995248901866,-0.8597509027456134,0.151,3.806,1.97,1.475,0.0,0.0,137.35818875255467
13,619.0,1.0,-193.082,26.69,26.718522914923113,-0.8020006202364947,0.0,3.806,1.97,1.475,0.0,0.0,164.46121132418864
14,619.0,1.0,-166.748,26.725,25.89552364971361,-0.8717498898234481,0.151,3.806,1.97,1.475,0.0,0.0,190.7952345824009
15,619.0,1.0,-141.291,26.76,24.975023135276217,-0.954250150235282,0.0,3.806,1.97,1.475,0.0,0.0,216.25225862361586
16,619.0,1.0,-116.798,26.793,23.987023349243046,-1.0217500899699417,0.094,3.806,1.97,1.475,0.0,0.0,240.74528085295333
17,619.0,1.0,-93.317,26.827,22.931522955336334,-1.1032520216218202,0.08,3.806,1.97,1.475,0.0,0.0,264.22630532210195
18,619.0,1.0,-70.935,26.858,21.780519305999405,-1.1394849517153318,0.067,3.806,1.97,1.475,0.0,0.0,286.608326763626
19,619.0,1.0,-49.756,26.885,20.65255305190567,-1.035966002163704,0.151,3.806,1.97,1.475,0.0,0.0,307.78734393410076
20,619.0,1.0,-29.63,26.965,19.708587301671997,-0.8517332042075196,0.154,3.806,1.97,1.475,0.0,0.0,327.91343286743734
21,619.0,1.0,-10.339,27.042,18.94908664349063,-0.6957513832374644,0.23,3.806,1.97,1.475,0.0,0.0,347.20451853744476
22,619.0,1.0,8.268,27.12,18.31708453519707,-0.5847541548959754,0.301,3.806,1.97,1.475,0.0,0.0,365.8116061544186
23,619.0,1.0,26.295,27.193,17.77957833369868,-0.4992532290237506,0.225,3.806,1.97,1.475,0.0,0.0,383.8386876078389
24,619.0,1.0,43.827,27.261,17.318578077149567,-0.3372486966883059,0.259,3.806,1.97,1.475,0.0,0.0,401.37076282181596
25,619.0,1.0,60.932,27.333,17.10508094032207,-0.21349713682749893,0.207,3.806,1.97,1.475,0.0,0.0,418.475843762138
8,620.0,3.0,-337.627,33.495,27.758028668226096,-0.01100333087341454,0.056,10.273,3.944,4.253,0.0,0.0,19.925433747138428
9,620.0,3.0,-309.869,33.535,27.74702533735268,-0.245253121730455,0.056,10.273,3.944,4.253,0.0,0.0,47.683462415364524
10,620.0,3.0,-282.133,33.57,27.267522424765186,-0.4527495957759591,0.112,10.273,3.944,4.253,0.0,0.0,75.41948442184379
11,620.0,3.0,-255.334,33.605,26.841526145800763,-0.29824806336933385,0.058,10.273,3.944,4.253,0.0,0.0,102.2185072648949
12,620.0,3.0,-228.45,33.645,26.67102629802652,-0.470251250498837,0.056,10.273,3.944,4.253,0.0,0.0,129.10253671344532
13,620.0,3.0,-201.992,33.68,25.90102364480309,-0.9040025335855972,0.112,10.273,3.944,4.253,0.0,0.0,155.56055986094793
14,620.0,3.0,-176.648,33.715,24.863021230855324,-0.9727524722042276,0.056,10.273,3.944,4.253,0.0,0.0,180.9045840030515
15,620.0,3.0,-152.266,33.745,23.955518700394634,-0.8609998994212376,0.056,10.273,3.944,4.253,0.0,0.0,205.28660232265858
16,620.0,3.0,-128.737,33.775,23.14102143201285,-0.7782476348159477,0.056,10.273,3.944,4.253,0.0,0.0,228.81562140384077
17,620.0,3.0,-105.984,33.808,22.39902343076274,-0.710751369845191,0.092,10.273,3.944,4.253,0.0,0.0,251.56864518668428
18,620.0,3.0,-83.939,33.84,21.719518692322467,-0.608995113370078,0.08,10.273,3.944,4.253,0.0,0.0,273.61366826536624
19,620.0,3.0,-62.545,33.865,21.181033204022583,-0.4644735278684422,0.056,10.273,3.944,4.253,0.0,0.0,295.0076825713292
20,620.0,3.0,-41.577,33.918,20.790571636585582,-0.3819709289704747,0.242,10.273,3.944,4.253,0.0,0.0,315.9757346734114
21,620.0,3.0,-20.964,34.0,20.417091346081634,-0.37074064911206506,0.223,10.273,3.944,4.253,0.0,0.0,336.5888258445004
22,620.0,3.0,-0.743,34.082,20.049090338361452,-0.34925135853002587,0.241,10.273,3.944,4.253,0.0,0.0,356.8099173655747
23,620.0,3.0,19.134,34.162,19.718588629021582,-0.23950078837809485,0.245,10.273,3.944,4.253,0.0,0.0,376.6870065212233
24,620.0,3.0,38.694,34.241,19.570088761605263,-0.0692496041028079,0.237,10.273,3.944,4.253,0.0,0.0,396.24709462361784
25,620.0,3.0,58.274,34.321,19.580089420815966,0.010000659210703589,0.229,10.273,3.944,4.253,0.0,0.0,415.8271840444338
8,622.0,4.0,-344.308,36.988,30.584028817673616,-0.3060010630750192,0.058,3.988,1.851,1.617,0.0,0.0,13.249107330378845
9,622.0,4.0,-313.724,37.03,30.278027754598597,-0.47000091665260335,0.0,3.988,1.851,1.617,0.0,0.0,43.83313614805246
10,622.0,4.0,-283.752,37.07,29.64402698436841,-0.672001070372481,0.0,3.988,1.851,1.617,0.0,0.0,73.80516283957604
11,622.0,4.0,-254.436,37.11,28.934025613853635,-0.7297510188121521,0.0,3.988,1.851,1.617,0.0,0.0,103.12119011678928
12,622.0,4.0,-225.884,37.147,28.184524946744105,-0.6947507159913968,0.08,3.988,1.851,1.617,0.0,0.0,131.6732140672833
13,622.0,4.0,-198.067,37.185,27.54452418187084,-0.6097511259505026,0.144,3.988,1.851,1.617,0.0,0.0,159.4902400102775
14,622.0,4.0,-170.795,37.22,26.9650226948431,-0.6667504069209045,0.0,3.988,1.851,1.617,0.0,0.0,186.762262431025
15,622.0,4.0,-144.137,37.255,26.211023368029032,-0.861498562697065,0.144,3.988,1.851,1.617,0.0,0.0,213.4202853999637
16,622.0,4.0,-118.373,37.29,25.24202556944897,-1.1922489355358792,0.0,3.988,1.851,1.617,0.0,0.0,239.18430916708306
17,622.0,4.0,-93.653,37.327,23.826525496957274,-1.1545009736564822,0.08,3.988,1.851,1.617,0.0,0.0,263.9043365388616
18,622.0,4.0,-70.72,37.36,22.933023622136005,-0.9237328058550176,0.14300000000000002,3.988,1.851,1.617,0.0,0.0,286.8373601609976
19,622.0,4.0,-47.787,37.393,21.97905988524724,-1.1912151954145571,0.206,3.988,1.851,1.617,0.0,0.0,309.77038378313364
20,622.0,4.0,-26.762,37.479,20.55059323130689,-1.123485300069916,0.266,3.988,1.851,1.617,0.0,0.0,330.7954799314921
21,622.0,4.0,-6.686,37.56,19.732089285107406,-0.7042537141346514,0.288,3.988,1.851,1.617,0.0,0.0,350.8715702457474
22,622.0,4.0,12.702,37.639,19.142085803037588,-0.506253222773978,0.25,3.988,1.851,1.617,0.0,0.0,370.2596585017069
23,622.0,4.0,31.598,37.714,18.71958283955945,-0.29950173701719507,0.167,3.988,1.851,1.617,0.0,0.0,389.1557418518226
24,622.0,4.0,50.141,37.788,18.543082329003198,-0.17650051055625227,0.241,3.988,1.851,1.617,0.0,0.0,407.6988241808258
8,623.0,2.0,-343.494,29.904,30.10201054012364,-0.4189936126585714,-0.172,5.915,1.988,2.561,0.0,0.0,14.053640411774662
9,623.0,2.0,-313.392,29.932,29.68301692746507,-0.6532424013072493,0.035,5.915,1.988,2.561,0.0,0.0,44.1556509518983
10,623.0,2.0,-284.128,29.969,28.79552573750914,-1.013744083862477,0.096,5.915,1.988,2.561,0.0,0.0,73.4196742667048
11,623.0,2.0,-255.801,30.009,27.655528759740115,-1.049751401248793,0.097,5.915,1.988,2.561,0.0,0.0,101.74670242691658
12,623.0,2.0,-228.817,30.049,26.696022935011555,-0.7322526869273425,0.097,5.915,1.988,2.561,0.0,0.0,128.73073178618503
13,623.0,2.0,-202.409,30.079,26.19102338588543,-0.4924995602863689,0.095,5.915,1.988,2.561,0.0,0.0,155.1387482969397
14,623.0,2.0,-176.435,30.119,25.711023814438818,-0.5227505354869137,0.097,5.915,1.988,2.561,0.0,0.0,181.1127785579559
15,623.0,2.0,-150.987,30.149,25.145522314911602,-0.5877494752453032,0.097,5.915,1.988,2.561,0.0,0.0,206.56079592581733
16,623.0,2.0,-126.144,30.186,24.53552486394821,-0.6834947127855742,0.031,5.915,1.988,2.561,0.0,0.0,231.4038231877791
17,623.0,2.0,-101.916,30.219,23.778532889340454,-0.9022207985505588,0.08,5.915,1.988,2.561,0.0,0.0,255.63184565371375
18,623.0,2.0,-78.587,30.267,22.731083266847094,-1.1254682607424655,0.28,5.915,1.988,2.561,0.0,0.0,278.96088896646
19,623.0,2.0,-56.454,30.374,21.527596367855523,-1.1432516518396056,0.126,5.915,1.988,2.561,0.0,0.0,301.09401218740794
20,623.0,2.0,-35.532,30.44,20.444579963167882,-0.9737815353532966,0.194,5.915,1.988,2.561,0.0,0.0,322.01608170217105
21,623.0,2.0,-15.565,30.521,19.58003329714893,-0.788528360053661,0.205,5.915,1.988,2.561,0.0,0.0,341.9831721137437
22,623.0,2.0,3.628,30.516,18.86752324306056,-0.6592293672418919,-0.036,5.915,1.988,2.561,0.0,0.0,361.1761482964689
23,623.0,2.0,22.17,30.581,18.261574562665146,-0.5659717669000486,0.255,5.915,1.988,2.561,0.0,0.0,379.7182185998648
24,623.0,2.0,40.151,30.652,17.735579709260463,-0.3857469830392972,0.242,5.915,1.988,2.561,0.0,0.0,397.6992974217992
25,623.0,2.0,57.641,30.724,17.49008059658655,-0.24549911267391167,0.194,5.915,1.988,2.561,0.0,0.0,415.18937801838575
10,626.0,2.0,-337.438,29.996,31.82603038134726,-0.25700177496203125,0.102,4.514,2.007,1.525,0.0,0.0,20.109757942415918
11,626.0,2.0,-305.612,30.04,31.569028606385228,-0.5110005459775238,0.0,4.514,2.007,1.525,0.0,0.0,51.93578832376318
12,626.0,2.0,-274.3,30.081,30.80402928939221,-0.8897495396832422,0.014,4.514,2.007,1.525,0.0,0.0,83.24781515518637
13,626.0,2.0,-244.004,30.125,29.789529527018743,-1.008002440732355,0.126,4.514,2.007,1.525,0.0,0.0,113.5438469025476
14,626.0,2.0,-214.721,30.165,28.7880244079275,-0.9962537875007627,0.115,4.514,2.007,1.525,0.0,0.0,142.82687420922386
15,626.0,2.0,-186.428,30.2,27.797021952017218,-0.9882507880183091,0.0,4.514,2.007,1.525,0.0,0.0,171.1198957184026
16,626.0,2.0,-159.127,30.235,26.811522831890883,-0.9907491154390158,0.126,4.514,2.007,1.525,0.0,0.0,198.4209181132583
17,626.0,2.0,-132.805,30.27,25.815523721139186,-1.0512487273539861,0.0,4.514,2.007,1.525,0.0,0.0,224.74294138218437
18,626.0,2.0,-107.496,30.305,24.70902537718291,-1.2002509328100146,0.132,4.514,2.007,1.525,0.0,0.0,250.05196555553667
19,626.0,2.0,-83.387,30.341,23.415021855519157,-1.3269938041867277,0.08,4.514,2.007,1.525,0.0,0.0,274.1609921365502
20,626.0,2.0,-60.666,30.369,22.055037768809456,-1.2854327065299387,0.036,4.514,2.007,1.525,0.0,0.0,296.882009266575
21,626.0,2.0,-39.277,30.427,20.84415644245928,-1.1011240748093059,0.201,4.514,2.007,1.525,0.0,0.0,318.2710676741691
22,626.0,2.0,-18.978,30.631,19.852789619190844,-0.9027268113542135,1.353,4.514,2.007,1.525,0.0,0.0,338.57032215149354
23,626.0,2.0,0.428,30.887,19.038702819750853,-0.7483522253374275,0.237,4.514,2.007,1.525,0.0,0.0,357.9766469125508
24,626.0,2.0,19.099,30.96,18.35608516851599,-0.6295602386094146,0.252,4.514,2.007,1.525,0.0,0.0,376.64772779099525
25,626.0,2.0,37.14,31.039,17.779582342532024,-0.41900497101973144,0.221,4.514,2.007,1.525,0.0,0.0,394.68881724958277
26,626.0,2.0,54.658,31.107,17.518075226476526,-0.2615071160554976,0.203,4.514,2.007,1.525,0.0,0.0,412.2068924760593
10,627.0,4.0,-338.936,36.995,28.497028008432412,-0.33050304561757216,0.127,4.605,1.932,1.855,0.0,0.0,18.62111188809669
11,627.0,4.0,-310.439,37.035,28.16652496281484,-0.4617519262266665,0.127,4.605,1.932,1.855,0.0,0.0,47.1181398965291
12,627.0,4.0,-282.603,37.07,27.57352415597908,-0.5789994830574656,0.0,4.605,1.932,1.855,0.0,0.0,74.95416181372637
13,627.0,4.0,-255.292,37.108,27.00852599669991,-0.6210004477674005,0.043,4.605,1.932,1.855,0.0,0.0,102.26518820848726
14,627.0,4.0,-228.586,37.145,26.33152326044428,-0.7325023526346932,0.127,4.605,1.932,1.855,0.0,0.0,128.9712138071262
15,627.0,4.0,-202.629,37.178,25.543521291430523,-0.6420004290181716,0.062,4.605,1.932,1.855,0.0,0.0,154.92823472937582
16,627.0,4.0,-177.499,37.211,25.047522402407935,-0.8697498916090751,0.026,4.605,1.932,1.855,0.0,0.0,180.05825638998724
17,627.0,4.0,-152.534,37.245,23.804021508212372,-1.5297509726954175,0.127,4.605,1.932,1.855,0.0,0.0,205.0232795341917
18,627.0,4.0,-129.891,37.275,21.9880204570171,-1.357750124052039,0.127,4.605,1.932,1.855,0.0,0.0,227.66629940641198
19,627.0,4.0,-108.558,37.305,21.088521260108294,-0.6567510839879773,0.127,4.605,1.932,1.855,0.0,0.0,248.9993204482259
20,627.0,4.0,-87.714,37.335,20.674518289041146,-0.41499896134099146,0.08,4.605,1.932,1.855,0.0,0.0,269.84334192662857
21,627.0,4.0,-67.209,37.36,20.25852333742631,-0.4149792512436221,0.0,4.605,1.932,1.855,0.0,0.0,290.3483570263082
22,627.0,4.0,-47.197,37.397,19.8445597865539,-0.34321829101165235,0.2,4.605,1.932,1.855,0.0,0.0,310.3603886014812
23,627.0,4.0,-27.52,37.476,19.572086755403006,-0.2282371015749618,0.198,4.605,1.932,1.855,0.0,0.0,330.037476599416
24,627.0,4.0,-8.053,37.553,19.388085583403978,-0.14049954048942936,0.2,4.605,1.932,1.855,0.0,0.0,349.5045621122872
25,627.0,4.0,11.256,37.63,19.291087674424148,-0.11274923119567859,0.254,4.605,1.932,1.855,0.0,0.0,368.81364776622394
26,627.0,4.0,30.529,37.71,19.16258712101262,-0.11950156365523412,0.254,4.605,1.932,1.855,0.0,0.0,388.0867374611355
27,627.0,4.0,49.581,37.786,19.05208454711368,-0.11050257389894114,0.201,4.605,1.932,1.855,0.0,0.0,407.1388220082492
10,628.0,1.0,-338.328,26.495,28.20402827002854,-0.3590016838944088,0.097,5.915,1.988,2.561,0.0,0.0,19.21508042849013
11,628.0,1.0,-310.124,26.535,27.845026586134132,-0.5445028545541906,0.097,5.915,1.988,2.561,0.0,0.0,47.41910869851867
12,628.0,1.0,-282.638,26.572,27.11502256092016,-0.7535006635382508,0.042,5.915,1.988,2.561,0.0,0.0,74.90513360075839
13,628.0,1.0,-255.894,26.605,26.33802525905763,-0.871249222130956,0.097,5.915,1.988,2.561,0.0,0.0,101.64915382035899
14,628.0,1.0,-229.962,26.645,25.372524116658248,-0.82475360654988,0.097,5.915,1.988,2.561,0.0,0.0,127.58118411887365
15,628.0,1.0,-205.149,26.675,24.68851804595787,-0.40425064128602983,0.097,5.915,1.988,2.561,0.0,0.0,152.39420205367549
16,628.0,1.0,-180.585,26.705,24.564022834086188,-0.06224660372749824,0.097,5.915,1.988,2.561,0.0,0.0,176.9582202107894
17,628.0,1.0,-156.021,26.742,24.564024838502874,-0.00050100176193979,0.038,5.915,1.988,2.561,0.0,0.0,201.52224772184786
18,628.0,1.0,-131.457,26.775,24.56302083056231,-0.051750956004944726,0.097,5.915,1.988,2.561,0.0,0.0,226.08626988779514
19,628.0,1.0,-106.895,26.806,24.460522926492985,-0.2337481209561929,0.118,5.915,1.988,2.561,0.0,0.0,250.64828938297248
20,628.0,1.0,-82.536,26.842,24.095524588649923,-0.5522391507875426,0.08,5.915,1.988,2.561,0.0,0.0,275.0073157407811
21,628.0,1.0,-58.704,26.875,23.3560446249179,-0.8339708594854969,0.088,5.915,1.988,2.561,0.0,0.0,298.8393385602723
22,628.0,1.0,-35.824,26.94,22.42758286967893,-0.929973446330365,0.194,5.915,1.988,2.561,0.0,0.0,321.7194049906169
23,628.0,1.0,-13.849,27.029,21.49609773225717,-0.9374944860093848,0.207,5.915,1.988,2.561,0.0,0.0,343.6945042996302
24,628.0,1.0,7.168,27.115,20.55259389766016,-0.8530039153971956,0.281,5.915,1.988,2.561,0.0,0.0,364.71160045513125
25,628.0,1.0,27.256,27.197,19.79008990146278,-0.6840040662837055,0.251,5.915,1.988,2.561,0.0,0.0,384.7996920949505
26,628.0,1.0,46.748,27.276,19.18458576509275,-0.4565032671917919,0.274,5.915,1.988,2.561,0.0,0.0,404.2917802580568
27,628.0,1.0,65.625,27.351,18.877083367079194,-0.30750239801355406,0.218,5.915,1.988,2.561,0.0,0.0,423.168863625136
10,629.0,3.0,-337.911,33.495,31.283032202426117,-0.29000308177681333,0.139,3.866,1.905,1.878,0.0,0.0,19.64143400069919
11,629.0,3.0,-306.628,33.54,30.993029120649304,-0.4352529520947659,0.0,3.866,1.905,1.878,0.0,0.0,50.924466203125306
12,629.0,3.0,-275.925,33.58,30.412526298236585,-0.6945010502840496,0.0,3.866,1.905,1.878,0.0,0.0,81.6274922419978
13,629.0,3.0,-245.803,33.62,29.604027020081205,-0.9917504508239894,0.0,3.866,1.905,1.878,0.0,0.0,111.74951879959848
14,629.0,3.0,-216.717,33.66,28.429025396588607,-1.2520835175904566,0.0,3.866,1.905,1.878,0.0,0.0,140.8355462821602
15,629.0,3.0,-188.945,33.696,27.09985998490029,-1.320001057555789,0.185,3.866,1.905,1.878,0.0,0.0,168.6075695927757
16,629.0,3.0,-162.518,34.235,25.78902328147703,-1.2652547812015982,2.062,3.866,1.905,1.878,0.0,0.0,195.0352662519608
17,629.0,3.0,-137.369,35.262,24.569350422497095,-1.152627035454131,2.463,3.866,1.905,1.878,0.0,0.0,220.18561615572975
18,629.0,4.0,-113.382,36.289,23.483769210568767,-1.097349125357347,2.54,3.866,1.905,1.878,0.0,0.0,244.17396709695498
19,629.0,4.0,-90.404,37.193,22.3746521717824,-0.8568261734581313,1.516,3.866,1.905,1.878,0.0,0.0,267.1531545768673
20,629.0,4.0,-68.634,37.295,21.770116863652504,-0.5287737991608026,0.867,3.866,1.905,1.878,0.0,0.0,288.9232714405198
21,629.0,4.0,-46.864,37.397,21.317104573460796,-0.5727628514154759,0.218,3.866,1.905,1.878,0.0,0.0,310.6933883041723
22,629.0,4.0,-26.0,37.48,20.624591160821552,-0.56775717669899,0.296,3.866,1.905,1.878,0.0,0.0,331.5574805874414
23,629.0,4.0,-5.615,37.561,20.181590220062816,-0.38500065847280496,0.257,3.866,1.905,1.878,0.0,0.0,351.9425706258154
24,629.0,4.0,14.363,37.642,19.854589843875942,-0.23600045743347664,0.229,3.866,1.905,1.878,0.0,0.0,371.920661027567
25,629.0,4.0,34.094,37.722,19.709589305195863,-0.08325025974224332,0.233,3.866,1.905,1.878,0.0,0.0,391.6517503135673
26,629.0,4.0,53.782,37.802,19.688089324391456,-0.02149998080440696,0.238,3.866,1.905,1.878,0.0,0.0,411.33983963795873
11,635.0,2.0,-336.88,30.0,26.161023412670023,-0.27950309115142247,0.0,3.806,1.97,1.475,0.0,0.0,20.667762789333747
12,635.0,2.0,-310.719,30.035,25.8815203215186,-0.3895009885245688,0.151,3.806,1.97,1.475,0.0,0.0,46.82878620200377
13,635.0,2.0,-285.117,30.065,25.382021435620885,-0.49074789150155596,0.14,3.806,1.97,1.475,0.0,0.0,72.43080343237095
14,635.0,2.0,-259.955,30.101,24.90002453851549,-0.5049998831955769,0.021,3.806,1.97,1.475,0.0,0.0,97.59282907324554
15,635.0,2.0,-235.317,30.135,24.37202166922973,-0.5447515180532214,0.151,3.806,1.97,1.475,0.0,0.0,122.23085250940193
16,635.0,2.0,-211.211,30.166,23.810521502409046,-0.6247497762804208,0.114,3.806,1.97,1.475,0.0,0.0,146.336872411705
17,635.0,2.0,-187.696,30.199,23.12252211666889,-0.6070004602668675,0.026,3.806,1.97,1.475,0.0,0.0,169.85189551422002
18,635.0,2.0,-164.966,30.23,22.59652058187531,-0.32750104387937995,0.0,3.806,1.97,1.475,0.0,0.0,192.58191664504278
19,635.0,2.0,-142.503,30.26,22.46752002891013,-0.05724994888608137,0.0,3.806,1.97,1.475,0.0,0.0,215.04493667797064
20,635.0,2.0,-120.031,30.29,22.482020684103148,0.013500656085838614,0.0,3.806,1.97,1.475,0.0,0.0,237.51695670286304
21,635.0,2.0,-97.539,30.321,22.494521341081807,-0.054500619480258194,0.08,3.806,1.97,1.475,0.0,0.0,260.00897804617694
22,635.0,2.0,-75.042,30.352,22.37301944514263,-0.2712343906281447,0.08,3.806,1.97,1.475,0.0,0.0,282.50599938502666
23,635.0,2.0,-52.793,30.38,21.952052559825518,-0.4834644910297783,0.0,3.806,1.97,1.475,0.0,0.0,304.7550169364622
24,635.0,2.0,-31.138,30.46,21.406090463083075,-0.5329794799603604,0.301,3.806,1.97,1.475,0.0,0.0,326.4101045046777
25,635.0,2.0,-9.981,30.544,20.886093599904797,-0.5727494886375979,0.174,3.806,1.97,1.475,0.0,0.0,347.56719786262835
26,635.0,2.0,10.634,30.628,20.26059148580788,-0.7210030310410076,0.231,3.806,1.97,1.475,0.0,0.0,368.1822917044873
27,635.0,2.0,30.54,30.708,19.44408753782278,-0.6392527699595689,0.254,3.806,1.97,1.475,0.0,0.0,388.0883808342441
28,635.0,2.0,49.522,30.785,18.98208594588874,-0.46200159193404033,0.151,3.806,1.97,1.475,0.0,0.0,407.07046678013285
11,636.0,3.0,-339.807,33.495,30.719026024587393,-0.21149981116863614,0.156,3.633,1.845,1.501,0.0,0.0,17.745435693485064
12,636.0,3.0,-309.088,33.535,30.507526213418757,-0.35024968728993855,0.156,3.633,1.845,1.501,0.0,0.0,48.46446171807246
